   22 0.772567 0.953725 0.390880 0.223008 0.580584 0.828061 0.355936 0.911735 0.814054 0.704523 0.120743 0.811517 0.752459 0.026828 0.300206 
   23 0.978987 0.318487 0.963587 0.837753 0.471318 0.380799 0.783614 0.641359 0.295158 0.519195 0.025122 0.704506 0.299313 0.304774 0.795986 
   24 0.884537 0.371994 0.273566 0.081155 0.722927 0.481835 0.045092 0.631652 0.634475 0.668641 0.332457 0.472784 0.276738 0.907734 0.152631 
   25 0.814523 0.009539 0.858434 0.032140 0.608980 0.233189 0.666790 0.907809 0.617915 0.791986 0.892982 0.912921 0.749814 0.197132 0.813311 
   26 0.644768 0.781387 0.481336 0.412946 0.268978 0.826276 0.004542 0.479249 0.591054 0.841575 0.470050 0.068354 0.347263 0.891799 0.285025 
   27 0.133077 0.709416 0.798593 0.554404 0.777788 0.479730 0.862277 0.003075 0.127551 0.428472 0.581680 0.250882 0.976517 0.642148 0.882485 
   28 0.962447 0.330508 0.176174 0.602593 0.634233 0.351849 0.630690 0.572074 0.149552 0.829263 0.903095 0.181540 0.686396 0.826887 0.071957 
   29 0.039312 0.292985 0.820414 0.547751 0.999625 0.207168 0.107820 0.687294 0.222915 0.538196 0.998820 0.038933 0.861797 0.992796 0.141432 
   30 0.185254 0.102346 0.128678 0.709246 0.987782 0.072406 0.864078 0.357393 0.438921 0.503082 0.988402 0.309443 0.494966 0.514912 0.043654 
   31 0.612901 0.353878 0.394079 0.173524 0.608706 0.555443 0.634396 0.791002 0.202955 0.758720 0.238771 0.384191 0.820609 0.547613 0.228186 
   32 0.684836 0.917076 0.765962 0.562317 0.226182 0.816473 0.865818 0.210535 0.011887 0.764022 0.574727 0.192584 0.938266 0.507400 0.125667 
   33 0.444463 0.693882 0.917215 0.297094 0.875454 0.670502 0.205279 0.630111 0.266737 0.279305 0.801857 0.244377 0.101834 0.459273 0.978917 
   34 0.449675 0.359975 0.451826 0.288861 0.586096 0.208341 0.410192 0.175913 0.487443 0.575317 0.007329 0.903237 0.742525 0.273251 0.583099 
   35 0.288567 0.527913 0.064498 0.950758 0.267168 0.397189 0.269587 0.189275 0.257775 0.194744 0.824081 0.536079 0.533940 0.880952 0.654982 
   36 0.333634 0.954157 0.787336 0.995398 0.354897 0.440173 0.434728 0.916588 0.270869 0.748218 0.493219 0.052979 0.362332 0.316140 0.502073 
   37 0.530227 0.803856 0.449443 0.105897 0.251656 0.377175 0.491638 0.978537 0.629481 0.787281 0.821183 0.599039 0.976996 0.299221 0.905924 
   38 0.655072 0.155691 0.301699 0.112757 0.843302 0.527169 0.796995 0.274667 0.323330 0.613431 0.110641 0.094974 0.629865 0.296866 0.682078 
   39 0.518700 0.076073 0.381085 0.208933 0.595790 0.448397 0.565841 0.185406 0.745450 0.456379 0.454075 0.206281 0.249076 0.203024 0.682300 
   40 0.826900 0.963790 0.019993 0.667551 0.750839 0.378886 0.244374 0.375880 0.229341 0.368129 0.609735 0.820935 0.861508 0.831653 0.759567 
   41 0.598762 0.575289 0.601188 0.641185 0.072754 0.711019 0.813849 0.652656 0.853902 0.050363 0.316376 0.205817 0.042137 0.129997 0.204034 
   42 0.833847 0.889911 0.283155 0.194897 0.280156 0.741909 0.501161 0.677313 0.830040 0.872268 0.171852 0.990982 0.516532 0.114086 0.279179 
   43 0.613888 0.288453 0.360076 0.338792 0.782395 0.419168 0.311524 0.823328 0.323414 0.019058 0.584624 0.853311 0.458368 0.297244 0.175330 
   44 0.360437 0.277034 0.023217 0.175936 0.260730 0.778197 0.637838 0.535782 0.393446 0.770050 0.482720 0.493399 0.202132 0.521944 0.632971 
   45 0.877770 0.355969 0.288846 0.328171 0.610625 0.450567 0.388668 0.834486 0.534007 0.033219 0.672539 0.940404 0.454534 0.603829 0.966612 
   46 0.743384 0.168620 0.433673 0.576191 0.548224 0.151325 0.576462 0.141958 0.008466 0.122886 0.297797 0.974119 0.488389 0.871269 0.769681 
   47 0.821526 0.424946 0.855959 0.305121 0.096480 0.673654 0.034159 0.899614 0.949000 0.181762 0.658108 0.657390 0.499403 0.264728 0.126181 
   48 0.107280 0.876919 0.341563 0.032067 0.757012 0.920039 0.857641 0.737732 0.578738 0.011006 0.299423 0.330362 0.191049 0.598100 0.827791 
   49 0.947002 0.138402 0.047478 0.760598 0.168457 0.999616 0.478481 0.313032 0.941694 0.842593 0.125688 0.782730 0.506927 0.520033 0.011944 
   50 0.550734 0.834728 0.489128 0.273935 0.500582 0.589673 0.763511 0.997857 0.912089 0.756482 0.177779 0.060135 0.188230 0.859371 0.490552 
   51 0.609564 0.434459 0.670294 0.581680 0.582996 0.058898 0.838293 0.879325 0.764530 0.383315 0.058827 0.547271 0.876674 0.915416 0.236195 
   52 0.886323 0.323783 0.378311 0.746866 0.264192 0.348560 0.000218 0.557547 0.849875 0.873591 0.300724 0.844474 0.415634 0.941432 0.459430 
   53 0.369648 0.378163 0.164862 0.864649 0.865130 0.303782 0.260758 0.549438 0.401597 0.697764 0.066073 0.430396 0.240416 0.274538 0.803233 
   54 0.880877 0.542338 0.788108 0.031737 0.830951 0.618733 0.183106 0.686964 0.210298 0.095162 0.419745 0.054040 0.801129 0.854253 0.801340 
   55 0.972163 0.299879 0.878283 0.511289 0.202887 0.559134 0.921285 0.388872 0.285434 0.952502 0.131669 0.496629 0.561970 0.127768 0.134010 
   56 0.624411 0.678349 0.501984 0.711168 0.280111 0.353893 0.200979 0.237447 0.400499 0.078032 0.773327 0.792520 0.896040 0.616844 0.526443 
   57 0.643731 0.975288 0.900323 0.212644 0.497816 0.957299 0.909965 0.729883 0.005980 0.480884 0.847061 0.116681 0.259373 0.024729 0.524449 
   58 0.619692 0.288197 0.279042 0.313179 0.146492 0.931387 0.740203 0.579993 0.687343 0.180231 0.099904 0.372457 0.134418 0.875113 0.565020 
   59 0.729869 0.108722 0.577397 0.192770 0.382584 0.148587 0.776322 0.841394 0.771808 0.335798 0.674518 0.583134 0.967790 0.639852 0.487700 
   60 0.882983 0.919102 0.777426 0.257735 0.298868 0.961989 0.283518 0.118813 0.395318 0.832977 0.228515 0.389358 0.180663 0.545887 0.773221 
   61 0.740992 0.013695 0.225980 0.984254 0.192131 0.950935 0.802697 0.546409 0.519519 0.413428 0.314257 0.141970 0.619398 0.583447 0.789574 
   62 0.240091 0.771349 0.668078 0.865752 0.519372 0.706037 0.685187 0.472265 0.964489 0.373048 0.527232 0.927643 0.668655 0.571759 0.975746 
   63 0.229275 0.847366 0.251847 0.317315 0.486829 0.435923 0.868712 0.231352 0.865454 0.921884 0.767969 0.500984 0.105067 0.557346 0.966317 
   64 0.090286 0.545251 0.834764 0.258001 0.182286 0.949699 0.949535 0.410732 0.691331 0.736682 0.006464 0.383082 0.179750 0.377034 0.268707 
   65 0.790745 0.658953 0.940560 0.098760 0.954374 0.985264 0.309933 0.087765 0.086489 0.768792 0.194848 0.317418 0.761252 0.274065 0.657180 
   66 0.852177 0.953531 0.633870 0.190930 0.919646 0.083043 0.943401 0.218984 0.894881 0.232606 0.749216 0.654336 0.042969 0.571674 0.356573 
   67 0.409219 0.244415 0.462086 0.388133 0.475357 0.386529 0.393872 0.041460 0.164772 0.159433 0.681749 0.340952 0.921770 0.633118 0.440916 
   68 0.147859 0.042129 0.612875 0.415613 0.022075 0.423788 0.470733 0.882230 0.633685 0.417401 0.477801 0.503108 0.241087 0.478803 0.266508 
   69 0.490017 0.496060 0.216779 0.070407 0.247580 0.147358 0.015292 0.394754 0.635926 0.072418 0.788415 0.141261 0.456367 0.875001 0.854025 
   70 0.382365 0.448358 0.712617 0.414055 0.872843 0.801413 0.449514 0.340121 0.214389 0.187406 0.569068 0.344784 0.519103 0.174216 0.664521 
   71 0.300631 0.500849 0.377061 0.029877 0.698851 0.298158 0.245872 0.558345 0.124488 0.416154 0.143979 0.232775 0.416897 0.399370 0.622001 
   72 0.960291 0.139416 0.685967 0.344657 0.098779 0.489793 0.209115 0.280031 0.685306 0.180501 0.275175 0.580490 0.675687 0.429653 0.277306 
   73 0.432660 0.562961 0.973196 0.658584 0.942245 0.594170 0.413533 0.509322 0.781062 0.849859 0.077867 0.653125 0.328420 0.279970 0.312446 
   74 0.536656 0.372906 0.611135 0.892786 0.434557 0.680912 0.408819 0.316314 0.009948 0.140017 0.310024 0.309625 0.869107 0.535334 0.258754 
   75 0.486475 0.668224 0.782574 0.044013 0.539560 0.636158 0.580793 0.954531 0.043046 0.107133 0.238666 0.791035 0.264663 0.432664 0.900708 
   76 0.633750 0.830575 0.874851 0.735291 0.177940 0.620214 0.252581 0.430229 0.596493 0.048883 0.120649 0.907238 0.436192 0.770235 0.509337 
   77 0.772557 0.539154 0.441298 0.218752 0.830430 0.119295 0.556497 0.856773 0.895366 0.354254 0.407150 0.475046 0.482654 0.343644 0.874912 
   78 0.674703 0.396809 0.573116 0.184044 0.844410 0.720933 0.665551 0.964393 0.050464 0.345086 0.183916 0.737543 0.850787 0.165751 0.087559 
   79 0.641658 0.405256 0.516361 0.330120 0.984034 0.025359 0.119361 0.743587 0.609304 0.243556 0.077976 0.540299 0.433929 0.486565 0.215755 
   80 0.672620 0.916942 0.270797 0.691426 0.560032 0.167887 0.977099 0.349176 0.898090 0.755738 0.710428 0.842163 0.842305 0.370771 0.636274 
   81 0.866343 0.749245 0.109698 0.752095 0.306741 0.241254 0.467424 0.074963 0.816407 0.999372 0.163181 0.867993 0.402801 0.726661 0.244550 
   82 0.332591 0.885430 0.461909 0.549778 0.988259 0.616225 0.695980 0.438949 0.613303 0.257471 0.181377 0.362406 0.707877 0.987381 0.968315 
   83 0.916932 0.094391 0.338668 0.496795 0.194067 0.533742 0.933156 0.977651 0.020892 0.707737 0.075049 0.265108 0.209033 0.439436 0.763424 
   84 0.890490 0.682293 0.853866 0.260038 0.424582 0.141646 0.565890 0.633679 0.033982 0.874275 0.738765 0.350536 0.571485 0.384117 0.411136 
   85 0.613756 0.015878 0.308381 0.455096 0.904373 0.508663 0.009786 0.542754 0.013930 0.103254 0.831675 0.694270 0.111718 0.099181 0.302942 
   86 0.396117 0.964835 0.252985 0.644083 0.250409 0.790204 0.496353 0.857535 0.791110 0.819631 0.766837 0.481454 0.279254 0.061083 0.572069 
   87 0.051396 0.075424 0.686098 0.672848 0.240840 0.045489 0.744776 0.085971 0.170617 0.984631 0.718021 0.068440 0.084941 0.901406 0.633866 
   88 0.144893 0.429437 0.457783 0.437199 0.302114 0.572604 0.874145 0.953788 0.280016 0.285695 0.343698 0.231258 0.092453 0.240119 0.667042 
   89 0.728190 0.774282 0.743416 0.604202 0.353227 0.755798 0.509911 0.980557 0.519016 0.867145 0.366635 0.925364 0.387338 0.911564 0.087474 
   90 0.832546 0.786233 0.780212 0.119986 0.970158 0.433969 0.372299 0.346200 0.693694 0.891117 0.686110 0.965703 0.461207 0.899050 0.609934 
   91 0.467113 0.469132 0.600292 0.125349 0.117973 0.187508 0.426370 0.396470 0.707173 0.257741 0.469797 0.944100 0.697167 0.998108 0.732022 
   92 0.608973 0.133301 0.772517 0.355276 0.153274 0.398190 0.440815 0.868429 0.079142 0.637056 0.686487 0.519110 0.488223 0.007366 0.248714 
   93 0.102033 0.463129 0.784789 0.430668 0.522759 0.958475 0.001139 0.293727 0.689603 0.198823 0.679029 0.881284 0.921678 0.312968 0.981490 
   94 0.984124 0.897213 0.630955 0.745689 0.143943 0.764628 0.366050 0.586473 0.988985 0.913807 0.636063 0.393250 0.787824 0.791301 0.805048 
   95 0.193625 0.590039 0.567348 0.684519 0.861810 0.362821 0.784661 0.285009 0.395025 0.706922 0.581622 0.553358 0.756311 0.237476 0.168651 
   96 0.804086 0.437880 0.225303 0.058078 0.195878 0.001497 0.596335 0.482508 0.395971 0.917722 0.872796 0.026864 0.713881 0.202873 0.054663 
   97 0.449261 0.029862 0.701986 0.583447 0.516767 0.128113 0.531232 0.405781 0.244138 0.673811 0.563347 0.135588 0.113368 0.189435 0.142716 
   98 0.332099 0.209471 0.747889 0.910847 0.995738 0.599372 0.016736 0.504686 0.849070 0.505941 0.542299 0.326141 0.570827 0.995994 0.449642 
   99 0.532214 0.349496 0.822299 0.509599 0.844022 0.353665 0.717784 0.134493 0.479088 0.383663 0.471597 0.505066 0.803426 0.014912 0.070127 
   100 0.003228 0.645069 0.557148 0.831451 0.971142 0.254320 0.741912 0.951975 0.274668 0.847591 0.289699 0.142136 0.751246 0.867662 0.062414 
   101 0.526794 0.791126 0.988184 0.623980 0.098912 0.756265 0.144673 0.376558 0.541645 0.615980 0.172486 0.953384 0.709550 0.451830 0.272385 
   102 0.541136 0.936431 0.125290 0.331376 0.509401 0.724731 0.254340 0.012640 0.452356 0.513246 0.253622 0.179805 0.374902 0.262940 0.293606 
   103 0.556481 0.389212 0.586530 0.254254 0.049131 0.549379 0.677614 0.641083 0.134448 0.462437 0.343853 0.852155 0.101775 0.527293 0.129324 
   104 0.906448 0.481739 0.642985 0.815775 0.267397 0.486207 0.122690 0.512850 0.814716 0.943813 0.345238 0.505569 0.674825 0.405836 0.579193 
   105 0.962681 0.157103 0.119377 0.525730 0.141964 0.867187 0.056553 0.426887 0.073122 0.954369 0.707900 0.893737 0.636474 0.354375 0.779814 
   106 0.572746 0.864513 0.344195 0.713880 0.460556 0.570382 0.558613 0.358252 0.323521 0.304510 0.343114 0.935672 0.324877 0.479296 0.329058 
   107 0.020344 0.230990 0.098232 0.404393 0.408505 0.489249 0.087360 0.906205 0.231000 0.813384 0.534219 0.854342 0.472315 0.514312 0.343201 
   108 0.328018 0.790911 0.712208 0.944740 0.572849 0.353104 0.244815 0.452883 0.719840 0.850288 0.115962 0.857937 0.977643 0.637806 0.593566 
   109 0.021365 0.527908 0.453840 0.893978 0.034994 0.366158 0.903428 0.512331 0.837254 0.799777 0.894383 0.210003 0.576034 0.686653 0.580248 
   110 0.242827 0.772367 0.856817 0.485911 0.390879 0.446696 0.289109 0.728746 0.649268 0.310085 0.996697 0.089174 0.746798 0.923149 0.141380 
   111 0.553655 0.861124 0.617503 0.571765 0.547705 0.081504 0.399732 0.319497 0.435966 0.850857 0.676582 0.178514 0.570266 0.929630 0.947250 
   112 0.338588 0.396804 0.790184 0.270735 0.833359 0.620780 0.088818 0.847202 0.194767 0.121862 0.494785 0.141205 0.511404 0.548353 0.800660 
   113 0.724259 0.247429 0.422530 0.856322 0.619231 0.224389 0.301179 0.529399 0.955999 0.719983 0.122131 0.727394 0.300639 0.867630 0.545614 
   114 0.987109 0.886274 0.214605 0.728024 0.346497 0.847056 0.009247 0.182844 0.297426 0.325820 0.930175 0.535063 0.493712 0.439597 0.289482 
   115 0.578025 0.029163 0.687023 0.742587 0.564569 0.409748 0.543864 0.973351 0.152227 0.640971 0.615751 0.256599 0.006889 0.392537 0.835014 
   116 0.974086 0.680047 0.261255 0.451599 0.417316 0.217379 0.157585 0.470318 0.075152 0.066222 0.108519 0.316648 0.300884 0.853018 0.027905 
   117 0.580060 0.108445 0.714683 0.454351 0.314439 0.009758 0.032355 0.467853 0.509305 0.227087 0.117169 0.866861 0.814397 0.946157 0.905380 
   118 0.852011 0.653599 0.351498 0.188688 0.086889 0.942103 0.744579 0.151162 0.465576 0.029669 0.966643 0.215807 0.689420 0.888512 0.640540 
   119 0.208950 0.571357 0.305761 0.360956 0.918313 0.716943 0.185656 0.316895 0.473632 0.786812 0.006332 0.257550 0.213857 0.430698 0.730442 
   120 0.957960 0.347919 0.677334 0.014492 0.469051 0.651232 0.318386 0.413919 0.382216 0.891277 0.072102 0.104524 0.256483 0.173102 0.060987 
   121 0.131266 0.929522 0.821526 0.041848 0.753537 0.184727 0.679281 0.197132 0.736208 0.017999 0.994870 0.502875 0.532870 0.324759 0.828922 
   122 0.925742 0.136320 0.574209 0.724403 0.530544 0.935427 0.909635 0.649276 0.421953 0.585586 0.050350 0.133668 0.872797 0.519818 0.889737 
   123 0.472166 0.551857 0.694854 0.758632 0.792547 0.192082 0.866236 0.107383 0.131627 0.640658 0.374271 0.015110 0.754608 0.634132 0.248934 
   124 0.772879 0.635658 0.913173 0.639420 0.249941 0.073289 0.436723 0.912233 0.594274 0.643087 0.987963 0.628202 0.855752 0.931470 0.186798 
   125 0.714442 0.780292 0.686842 0.814706 0.683398 0.560468 0.832527 0.869746 0.552036 0.088570 0.021262 0.843147 0.202381 0.808566 0.813944 
   126 0.725193 0.887673 0.449302 0.219763 0.267607 0.988014 0.997587 0.526895 0.837786 0.367972 0.594495 0.361455 0.055833 0.644245 0.738300 
   127 0.388767 0.105690 0.058930 0.019880 0.284611 0.404537 0.342697 0.054729 0.489580 0.011296 0.511047 0.705024 0.859029 0.457143 0.795518 
   128 0.909313 0.397502 0.873585 0.348912 0.710147 0.621901 0.917995 0.627967 0.179956 0.863763 0.491698 0.722720 0.672801 0.359366 0.233944 
   129 0.103798 0.864672 0.286772 0.528742 0.076971 0.090921 0.145855 0.649241 0.472994 0.684465 0.608381 0.414737 0.883305 0.037534 0.843611 
   130 0.019317 0.273146 0.597706 0.006730 0.724118 0.056494 0.159861 0.722456 0.540113 0.032409 0.198964 0.932818 0.585916 0.614485 0.759292 
   131 0.869511 0.897624 0.292275 0.529529 0.008646 0.357278 0.160736 0.939651 0.283201 0.913109 0.034272 0.309776 0.689558 0.895311 0.272923 
   132 0.789388 0.303847 0.978291 0.223575 0.895686 0.679959 0.447773 0.309209 0.421289 0.008555 0.547846 0.402054 0.738123 0.339978 0.248921 
   133 0.976518 0.186585 0.613193 0.195832 0.036311 0.005847 0.611289 0.067287 0.609258 0.821928 0.489503 0.937785 0.969232 0.242081 0.809544 
   134 0.576431 0.375830 0.337960 0.114490 0.642930 0.406574 0.604837 0.204908 0.624221 0.668038 0.142689 0.330730 0.557784 0.196720 0.895439 
   135 0.150727 0.326654 0.561342 0.262527 0.296162 0.900621 0.546242 0.848463 0.188275 0.059273 0.216369 0.973361 0.279938 0.832279 0.313518 
   136 0.263408 0.170010 0.995996 0.605524 0.855034 0.448401 0.008542 0.180262 0.835665 0.002375 0.177066 0.387760 0.469948 0.140041 0.788102 
   137 0.447452 0.542388 0.177890 0.245541 0.537679 0.236725 0.238663 0.475119 0.594097 0.692567 0.280446 0.620009 0.252172 0.030648 0.402688 
   138 0.766352 0.353068 0.776687 0.707288 0.202670 0.017332 0.192465 0.849509 0.109368 0.102389 0.183847 0.247809 0.175610 0.868991 0.196914 
   139 0.181452 0.673437 0.856902 0.268899 0.250641 0.084359 0.252713 0.558742 0.882317 0.131382 0.170396 0.802397 0.216464 0.875349 0.064096 
   140 0.715890 0.967519 0.890154 0.598953 0.896497 0.614433 0.123619 0.677913 0.896686 0.208910 0.638423 0.259473 0.668037 0.845387 0.904262 
   141 0.166044 0.945543 0.478857 0.229395 0.127676 0.675899 0.089111 0.783816 0.826445 0.362833 0.888652 0.746364 0.203885 0.891104 0.803147 
   142 0.569598 0.624234 0.410142 0.063897 0.396257 0.192702 0.290310 0.333625 0.836737 0.647290 0.952446 0.682044 0.375265 0.809118 0.368954 
   143 0.656268 0.549427 0.380299 0.860936 0.587993 0.667075 0.503799 0.786952 0.889604 0.664563 0.647278 0.443961 0.988667 0.103953 0.361258 
   144 0.443392 0.937333 0.693495 0.747416 0.425584 0.941402 0.999125 0.414451 0.887023 0.611735 0.012757 0.653880 0.251565 0.057789 0.703467 
   145 0.425321 0.548820 0.302120 0.632480 0.087202 0.039676 0.229825 0.239466 0.664845 0.018410 0.472904 0.507144 0.364042 0.738078 0.036175 
   146 0.543007 0.281728 0.899776 0.522966 0.100057 0.576491 0.138764 0.867634 0.802534 0.278235 0.101509 0.059723 0.841542 0.281903 0.422129 
   147 0.539864 0.313902 0.887661 0.698748 0.026739 0.635203 0.155858 0.574725 0.243546 0.720783 0.876087 0.539805 0.692353 0.726071 0.288465 
   148 0.761889 0.528524 0.163845 0.226743 0.280652 0.253079 0.855848 0.799504 0.899471 0.762273 0.279398 0.960370 0.948079 0.006516 0.084220 
   149 0.690359 0.330487 0.475144 0.091566 0.395734 0.083631 0.591124 0.956235 0.121043 0.755167 0.945388 0.078267 0.899906 0.409079 0.314126 
   150 0.911970 0.874788 0.005814 0.111050 0.097955 0.473452 0.760093 0.803161 0.482847 0.213994 0.115611 0.298749 0.417251 0.254879 0.461774 
   151 0.249237 0.321346 0.572846 0.908565 0.759127 0.975671 0.508996 0.498038 0.978235 0.026329 0.613559 0.978355 0.943819 0.182645 0.963642 
   152 0.451778 0.303592 0.529975 0.816182 0.534367 0.135194 0.459704 0.384631 0.212892 0.326459 0.091952 0.853319 0.742491 0.335606 0.028113 
   153 0.651673 0.025128 0.536011 0.068594 0.803490 0.412686 0.212719 0.854118 0.820835 0.779741 0.732800 0.182553 0.198447 0.698846 0.792291 
   154 0.939138 0.192287 0.322811 0.590435 0.204055 0.988329 0.259405 0.658763 0.980387 0.372923 0.768795 0.898488 0.407035 0.538917 0.293251 
   155 0.100180 0.702956 0.859569 0.816528 0.118277 0.024906 0.617480 0.100304 0.881862 0.658505 0.866217 0.526899 0.552234 0.773016 0.087694 
   156 0.066483 0.296528 0.809583 0.190689 0.220572 0.340171 0.429863 0.447248 0.079272 0.845737 0.175654 0.902903 0.380684 0.289204 0.996595 
   157 0.038849 0.329070 0.661538 0.339822 0.693939 0.795096 0.479303 0.904184 0.176924 0.222866 0.087844 0.131405 0.394247 0.651648 0.856757 
