   33 0.471319 0.358955 0.287037 0.257251 0.092361 
   34 0.744745 0.093870 0.940267 0.360399 0.229692 
   35 0.182620 0.720719 0.550102 0.863156 0.692351 
   36 0.111692 0.117687 0.717967 0.809706 0.543819 
   37 0.472342 0.781133 0.940419 0.697772 0.218789 
   38 0.983249 0.954986 0.940810 0.379784 0.652166 
   39 0.839214 0.514805 0.693584 0.078261 0.157562 
   40 0.033875 0.956979 0.745148 0.345014 0.237410 
   41 0.061862 0.190099 0.868764 0.785725 0.044984 
   42 0.104718 0.146338 0.749726 0.807378 0.821780 
   43 0.722436 0.823615 0.086203 0.616007 0.513021 
   44 0.025948 0.852862 0.477324 0.602368 0.231230 
   45 0.016395 0.351208 0.165355 0.080585 0.998041 
   46 0.221541 0.170507 0.623213 0.927951 0.581568 
   47 0.669345 0.137578 0.514665 0.959120 0.620856 
   48 0.293691 0.835207 0.333639 0.777693 0.535111 
   49 0.163296 0.011547 0.470259 0.454115 0.911850 
   50 0.403152 0.384013 0.821214 0.618433 0.271888 
   51 0.566579 0.406398 0.041895 0.249214 0.434865 
   52 0.077541 0.087236 0.837065 0.085238 0.286614 
   53 0.690113 0.746888 0.049867 0.578160 0.757990 
   54 0.923149 0.965083 0.511075 0.591568 0.249118 
   55 0.149499 0.554462 0.331415 0.696279 0.457775 
   56 0.582962 0.226230 0.005857 0.625739 0.858545 
   57 0.831248 0.944234 0.345619 0.737115 0.848281 
   58 0.860060 0.330846 0.208904 0.801441 0.928413 
   59 0.093994 0.916238 0.392778 0.335297 0.086000 
   60 0.666857 0.143483 0.177801 0.023476 0.878038 
   61 0.114381 0.126573 0.392166 0.017955 0.938292 
   62 0.264552 0.917499 0.972195 0.689052 0.604162 
   63 0.503750 0.959730 0.487318 0.207697 0.560756 
   64 0.184616 0.212729 0.359806 0.532450 0.194544 
   65 0.646533 0.191563 0.905213 0.047269 0.182383 
   66 0.747106 0.902629 0.183337 0.576074 0.788270 
   67 0.456093 0.978746 0.102360 0.447846 0.535085 
   68 0.808941 0.911729 0.980854 0.581736 0.259940 
   69 0.218205 0.595732 0.094594 0.813934 0.660004 
   70 0.832186 0.605871 0.411007 0.093193 0.546677 
   71 0.094505 0.021473 0.690799 0.597538 0.575993 
   72 0.711285 0.451839 0.898879 0.525479 0.173647 
   73 0.551862 0.121462 0.179937 0.894103 0.982716 
   74 0.512589 0.040790 0.644473 0.455855 0.720229 
   75 0.883301 0.162297 0.896283 0.528857 0.874779 
   76 0.553557 0.920164 0.911868 0.628018 0.833780 
   77 0.777056 0.118729 0.183492 0.481101 0.958455 
   78 0.507525 0.760771 0.739128 0.276312 0.222875 
   79 0.185730 0.131184 0.592428 0.023655 0.695353 
   80 0.119155 0.374564 0.004424 0.490576 0.141149 
   81 0.685817 0.392564 0.443064 0.534502 0.920173 
   82 0.322788 0.653823 0.305785 0.963130 0.837832 
   83 0.645476 0.974365 0.695172 0.271048 0.531331 
   84 0.773325 0.882004 0.837129 0.490802 0.182221 
   85 0.818868 0.107758 0.422469 0.913141 0.032998 
   86 0.821439 0.865697 0.461628 0.863459 0.517172 
   87 0.701803 0.494683 0.005593 0.948412 0.804313 
   88 0.318421 0.798430 0.563952 0.811166 0.964652 
   89 0.307291 0.512700 0.162239 0.033225 0.544356 
   90 0.551371 0.886470 0.462547 0.434198 0.665588 
   91 0.654244 0.408599 0.318593 0.644753 0.162110 
   92 0.572056 0.719484 0.355807 0.394773 0.598416 
   93 0.481323 0.623070 0.138075 0.493836 0.744027 
   94 0.904903 0.991249 0.062135 0.471254 0.870209 
   95 0.305706 0.106419 0.984111 0.093419 0.672384 
   96 0.249218 0.034339 0.004174 0.300789 0.093818 
   97 0.826976 0.756297 0.336859 0.014016 0.636793 
   98 0.364671 0.255510 0.249098 0.165531 0.731262 
   99 0.174657 0.123258 0.786352 0.813106 0.820579 
   100 0.716928 0.809855 0.773600 0.188843 0.346663 
   101 0.082364 0.589669 0.412562 0.267886 0.955879 
   102 0.293471 0.091912 0.451100 0.369221 0.258825 
   103 0.541229 0.958517 0.314885 0.470677 0.813147 
   104 0.021673 0.749378 0.854514 0.740033 0.262198 
   105 0.812141 0.639221 0.726194 0.028831 0.507716 
   106 0.339536 0.645287 0.115287 0.646793 0.354049 
   107 0.676586 0.898807 0.996217 0.161699 0.970371 
   108 0.274762 0.090391 0.153326 0.004394 0.400264 
   109 0.802644 0.152994 0.072986 0.676334 0.213526 
   110 0.879956 0.503945 0.762003 0.768214 0.830421 
   111 0.884041 0.504356 0.083753 0.887313 0.097984 
   112 0.089646 0.790196 0.262811 0.643783 0.645901 
   113 0.509062 0.064065 0.833227 0.865252 0.938629 
   114 0.491205 0.716378 0.138292 0.978324 0.129499 
   115 0.744106 0.735589 0.145189 0.630718 0.779502 
   116 0.285062 0.793281 0.071163 0.112939 0.096263 
   117 0.959400 0.246129 0.313456 0.776736 0.884498 
   118 0.242636 0.363412 0.162918 0.502424 0.013798 
   119 0.168718 0.686811 0.234084 0.302179 0.308324 
   120 0.517198 0.113678 0.402397 0.654609 0.587362 
   121 0.921003 0.549425 0.533015 0.350376 0.973753 
   122 0.144082 0.158637 0.484263 0.209969 0.366133 
   123 0.180251 0.442824 0.798672 0.512458 0.464875 
   124 0.457430 0.888003 0.743472 0.208833 0.208360 
   125 0.893391 0.534079 0.827790 0.194615 0.398849 
   126 0.016103 0.606453 0.830791 0.218943 0.580134 
   127 0.717662 0.675817 0.936524 0.065524 0.903623 
   128 0.305099 0.736994 0.557199 0.445966 0.227071 
   129 0.353378 0.251839 0.362215 0.307505 0.292315 
   130 0.916097 0.671008 0.109779 0.856220 0.360156 
   131 0.501440 0.955875 0.829421 0.771105 0.369741 
   132 0.967979 0.273701 0.897851 0.466347 0.162666 
   133 0.953994 0.385070 0.225454 0.891583 0.392492 
   134 0.515795 0.395181 0.677985 0.010582 0.793422 
   135 0.853671 0.547412 0.497182 0.608673 0.365268 
   136 0.447236 0.511512 0.487844 0.882418 0.052255 
   137 0.332272 0.680001 0.478036 0.347758 0.998023 
   138 0.145267 0.804960 0.387281 0.555777 0.591304 
   139 0.970879 0.406659 0.110729 0.217346 0.616748 
   140 0.402375 0.151091 0.008313 0.327594 0.733951 
   141 0.163049 0.712800 0.680447 0.968174 0.677992 
   142 0.063209 0.275496 0.046429 0.514535 0.746997 
   143 0.333672 0.742718 0.924351 0.887229 0.081318 
   144 0.817809 0.192785 0.264602 0.060216 0.506749 
   145 0.169571 0.859788 0.722068 0.986966 0.710091 
   146 0.899274 0.010046 0.429668 0.708310 0.476152 
   147 0.377140 0.740998 0.937480 0.250053 0.905177 
   148 0.956724 0.174305 0.618088 0.531539 0.532100 
   149 0.639341 0.865833 0.642943 0.221602 0.027773 
   150 0.046805 0.537134 0.295908 0.025920 0.994579 
   151 0.467736 0.675562 0.290324 0.105864 0.171436 
   152 0.713544 0.235223 0.910432 0.814919 0.591448 
   153 0.970884 0.154410 0.835595 0.818167 0.831612 
   154 0.546767 0.938204 0.831234 0.081827 0.796610 
   155 0.076922 0.523580 0.566296 0.105083 0.033504 
   156 0.133888 0.323591 0.489625 0.316098 0.031693 
   157 0.149584 0.164457 0.923571 0.827770 0.672221 
   158 0.718322 0.743272 0.635173 0.887119 0.947762 
   159 0.600475 0.276588 0.841098 0.812806 0.061131 
   160 0.521672 0.235633 0.373630 0.653208 0.686913 
   161 0.435053 0.507417 0.108836 0.351606 0.008220 
   162 0.864257 0.540490 0.410426 0.989726 0.686848 
   163 0.721093 0.032802 0.037605 0.879155 0.864044 
   164 0.376001 0.933844 0.347726 0.570982 0.852523 
   165 0.817291 0.438822 0.242898 0.051632 0.429375 
   166 0.215691 0.778737 0.138565 0.857033 0.078446 
   167 0.629155 0.185608 0.229788 0.656054 0.067469 
   168 0.530787 0.721548 0.783754 0.249589 0.332721 
   169 0.601930 0.345630 0.462537 0.084421 0.580231 
   170 0.597477 0.886642 0.870092 0.120716 0.974644 
   171 0.985966 0.703847 0.975598 0.917343 0.733622 
   172 0.237990 0.789730 0.998775 0.054229 0.803242 
   173 0.020625 0.235462 0.236651 0.647169 0.306206 
   174 0.224792 0.980310 0.093139 0.890380 0.604585 
   175 0.873494 0.348408 0.042079 0.637046 0.915186 
   176 0.472644 0.327929 0.292331 0.452072 0.376832 
   177 0.442416 0.192800 0.583120 0.090381 0.409569 
   178 0.326261 0.100116 0.506219 0.540865 0.832318 
   179 0.396448 0.901763 0.218981 0.099696 0.164994 
   180 0.364295 0.901714 0.326255 0.602122 0.797782 
   181 0.723072 0.251665 0.406375 0.472195 0.978392 
   182 0.787884 0.500081 0.251686 0.318040 0.173985 
   183 0.875147 0.305066 0.700808 0.059965 0.581334 
   184 0.032045 0.579455 0.673525 0.133118 0.272378 
   185 0.059793 0.905186 0.112965 0.652537 0.230600 
   186 0.048659 0.762952 0.179701 0.280099 0.713716 
   187 0.100413 0.029189 0.194918 0.412534 0.333622 
   188 0.338551 0.587663 0.740110 0.874790 0.760786 
   189 0.175283 0.100129 0.890282 0.739527 0.561510 
   190 0.524985 0.496288 0.439015 0.667100 0.465584 
   191 0.702687 0.748408 0.359073 0.588381 0.306377 
   192 0.397449 0.978920 0.148064 0.003038 0.653078 
   193 0.270851 0.912252 0.037552 0.092558 0.151491 
   194 0.652836 0.833703 0.833461 0.461704 0.884540 
   195 0.707979 0.256234 0.190509 0.274372 0.739488 
   196 0.396861 0.068456 0.528254 0.064772 0.564224 
   197 0.897230 0.768023 0.893979 0.036566 0.956132 
   198 0.354266 0.104243 0.093005 0.092017 0.028828 
   199 0.422823 0.825035 0.200008 0.489870 0.959250 
   200 0.867959 0.343191 0.202561 0.072447 0.179192 
   201 0.911968 0.256768 0.170666 0.718764 0.230797 
   202 0.355214 0.451958 0.674458 0.398011 0.088245 
   203 0.180671 0.831095 0.033777 0.025603 0.992045 
   204 0.428317 0.037955 0.604718 0.716835 0.836272 
   205 0.184193 0.921302 0.566328 0.607046 0.775495 
   206 0.168825 0.606283 0.018921 0.086081 0.124684 
   207 0.261577 0.260323 0.180112 0.695685 0.374219 
   208 0.878705 0.461473 0.044761 0.621226 0.730810 
   209 0.061076 0.847814 0.794565 0.130096 0.617427 
   210 0.109495 0.252796 0.013137 0.986514 0.692366 
   211 0.321572 0.689249 0.727259 0.109141 0.974014 
   212 0.586775 0.116075 0.877702 0.584724 0.154926 
   213 0.405526 0.435047 0.781969 0.555161 0.244316 
   214 0.844167 0.188986 0.813007 0.662101 0.437026 
   215 0.766321 0.124547 0.528117 0.098601 0.709454 
   216 0.189864 0.495527 0.028515 0.901955 0.399077 
   217 0.680632 0.723455 0.682315 0.538036 0.341178 
   218 0.339977 0.872373 0.842159 0.947966 0.112958 
   219 0.263407 0.228444 0.453495 0.302502 0.604184 
   220 0.440833 0.544442 0.729616 0.255371 0.543039 
   221 0.326586 0.775717 0.235808 0.371211 0.313024 
   222 0.242679 0.446250 0.520409 0.906303 0.850347 
   223 0.517371 0.076441 0.065891 0.183570 0.249094 
   224 0.521489 0.977054 0.523395 0.441085 0.762489 
   225 0.518974 0.358909 0.130696 0.436644 0.918320 
   226 0.411930 0.069355 0.517415 0.794903 0.920112 
   227 0.948807 0.444908 0.720475 0.370921 0.207892 
   228 0.025583 0.675760 0.440568 0.064148 0.420431 
   229 0.198258 0.244916 0.179181 0.707367 0.158169 
   230 0.863071 0.019041 0.703973 0.044019 0.706650 
   231 0.371835 0.231710 0.006066 0.719215 0.235214 
   232 0.737173 0.625608 0.011507 0.050438 0.266736 
   233 0.895282 0.954288 0.503246 0.101733 0.966166 
   234 0.700687 0.203883 0.529202 0.267696 0.758792 
   235 0.211038 0.463968 0.469017 0.405518 0.284931 
   236 0.018494 0.667335 0.201206 0.708042 0.090624 
   237 0.032030 0.846187 0.421845 0.942406 0.469684 
   238 0.362558 0.044563 0.494140 0.252618 0.729714 
   239 0.031661 0.692806 0.427737 0.823721 0.759858 
   240 0.851882 0.939652 0.687770 0.685624 0.393191 
   241 0.154175 0.034848 0.033235 0.805262 0.146565 
   242 0.656266 0.275353 0.037946 0.452367 0.652710 
   243 0.289121 0.321396 0.581582 0.156566 0.522829 
   244 0.683242 0.752514 0.436376 0.222878 0.664236 
   245 0.884404 0.304146 0.646058 0.848057 0.475111 
   246 0.585050 0.933486 0.534347 0.138350 0.933142 
   247 0.464012 0.563351 0.748216 0.175190 0.725577 
   248 0.050556 0.459457 0.045275 0.846766 0.874888 
   249 0.223178 0.609027 0.419730 0.814877 0.748738 
   250 0.565071 0.714362 0.633462 0.146077 0.023829 
   251 0.133082 0.365323 0.308546 0.878227 0.786604 
   252 0.991276 0.961345 0.898657 0.143688 0.890069 
   253 0.234973 0.885861 0.564102 0.765150 0.191478 
   254 0.029282 0.785568 0.903238 0.531659 0.555609 
   255 0.901556 0.628375 0.333883 0.421142 0.593449 
   256 0.389580 0.412191 0.839617 0.420691 0.678386 
   257 0.756347 0.218928 0.119606 0.959955 0.424236 
   258 0.344195 0.895438 0.276085 0.222963 0.792402 
   259 0.449023 0.403692 0.361611 0.052185 0.019693 
   260 0.851584 0.743653 0.230253 0.724108 0.590198 
   261 0.222286 0.998960 0.213365 0.837468 0.818705 
   262 0.923912 0.929108 0.460694 0.101592 0.772444 
   263 0.926938 0.196651 0.050124 0.912300 0.160406 
   264 0.493051 0.589477 0.560524 0.694102 0.484178 
   265 0.780352 0.368780 0.803190 0.966888 0.654897 
   266 0.198289 0.777494 0.813521 0.472322 0.609718 
   267 0.464161 0.381094 0.229926 0.973240 0.577786 
   268 0.832072 0.323501 0.818172 0.731079 0.855435 
   269 0.314049 0.306181 0.400017 0.703851 0.247186 
   270 0.851759 0.019534 0.643221 0.949375 0.941824 
   271 0.320935 0.747135 0.895303 0.731578 0.962449 
   272 0.875412 0.876379 0.917984 0.169151 0.164584 
   273 0.497969 0.485588 0.988201 0.682283 0.879976 
   274 0.325102 0.291981 0.437657 0.090338 0.450812 
   275 0.958318 0.670220 0.071184 0.994580 0.280004 
   276 0.830544 0.696846 0.356523 0.584843 0.108958 
   277 0.091577 0.657547 0.025518 0.726681 0.616178 
   278 0.144801 0.320875 0.554405 0.712052 0.213557 
   279 0.377866 0.984944 0.836073 0.404761 0.078060 
   280 0.742015 0.301527 0.034153 0.062910 0.393272 
   281 0.726194 0.515300 0.912634 0.576644 0.600250 
   282 0.526740 0.792530 0.035743 0.167071 0.457346 
   283 0.452432 0.947609 0.812776 0.248149 0.453821 
   284 0.877593 0.076010 0.555073 0.024220 0.225528 
   285 0.172033 0.263497 0.134184 0.141503 0.455983 
   286 0.576629 0.750565 0.910364 0.683777 0.820566 
   287 0.760857 0.852224 0.029300 0.358238 0.485652 
   288 0.955172 0.044891 0.660247 0.927784 0.803399 
   289 0.871859 0.399402 0.250488 0.287520 0.761032 
   290 0.244993 0.730013 0.617248 0.733509 0.157130 
   291 0.111455 0.002207 0.615976 0.595370 0.182550 
   292 0.556297 0.185303 0.330106 0.728064 0.160563 
   293 0.575216 0.859562 0.250490 0.479702 0.316013 
   294 0.974854 0.202678 0.846691 0.709293 0.129834 
   295 0.911286 0.270777 0.709357 0.830470 0.529211 
   296 0.003272 0.879626 0.402982 0.368087 0.602487 
   297 0.457137 0.162370 0.754173 0.953595 0.389429 
   298 0.510660 0.902892 0.443769 0.190736 0.565711 
   299 0.709681 0.346330 0.633749 0.251646 0.779741 
   300 0.205571 0.230626 0.119237 0.407040 0.154664 
   301 0.069785 0.565871 0.429195 0.332742 0.703341 
   302 0.351482 0.986865 0.340338 0.294603 0.354741 
   303 0.087263 0.764365 0.638916 0.807939 0.876805 
   304 0.451043 0.958071 0.181465 0.946708 0.957982 
   305 0.020198 0.932518 0.841110 0.185012 0.688133 
   306 0.204861 0.004970 0.334615 0.596680 0.852737 
   307 0.608335 0.516514 0.976382 0.248056 0.325065 
   308 0.262720 0.277134 0.189334 0.049464 0.778511 
   309 0.934329 0.955881 0.393611 0.217429 0.533289 
   310 0.791057 0.023838 0.165696 0.684727 0.363672 
   311 0.632131 0.294382 0.316812 0.838989 0.840574 
   312 0.234850 0.110842 0.847327 0.774136 0.425753 
   313 0.749401 0.814501 0.703362 0.249476 0.182743 
   314 0.112567 0.488003 0.442433 0.676386 0.774757 
   315 0.207007 0.439504 0.052242 0.624092 0.329881 
   316 0.204256 0.787691 0.939118 0.025027 0.148487 
   317 0.399166 0.471533 0.212088 0.861355 0.702720 
   318 0.934082 0.148911 0.846398 0.153454 0.913501 
   319 0.040642 0.862365 0.993984 0.590210 0.704267 
   320 0.813247 0.339035 0.539917 0.398924 0.190358 
   321 0.597651 0.086665 0.630259 0.332293 0.239430 
   322 0.687271 0.157744 0.708228 0.761759 0.881062 
   323 0.238798 0.114650 0.462882 0.244149 0.775800 
   324 0.560684 0.289291 0.425130 0.766028 0.777510 
   325 0.214503 0.274358 0.485923 0.105538 0.848548 
   326 0.993978 0.289705 0.207636 0.147546 0.731720 
   327 0.729793 0.073442 0.172990 0.560934 0.883143 
   328 0.493344 0.515603 0.913965 0.236788 0.362994 
   329 0.558795 0.101574 0.157158 0.345137 0.821625 
   330 0.250280 0.166427 0.000475 0.027086 0.114756 
   331 0.678875 0.718752 0.212877 0.244067 0.354189 
   332 0.353822 0.340033 0.244046 0.361680 0.685112 
   333 0.563688 0.397580 0.652732 0.523659 0.529716 
   334 0.351621 0.297227 0.102911 0.602622 0.158267 
   335 0.669737 0.258414 0.100767 0.062942 0.468302 
   336 0.856929 0.518287 0.978777 0.252854 0.387282 
   337 0.360277 0.236092 0.129523 0.775270 0.695204 
   338 0.326909 0.463955 0.151234 0.673048 0.400305 
   339 0.950123 0.821149 0.256822 0.938663 0.230555 
   340 0.624180 0.903661 0.059377 0.165932 0.943021 
   341 0.426322 0.300153 0.817419 0.866418 0.428926 
   342 0.596434 0.070054 0.472990 0.528469 0.603647 
   343 0.716093 0.980909 0.920504 0.147650 0.657222 
   344 0.499483 0.220828 0.821041 0.951373 0.614263 
   345 0.313814 0.563395 0.474995 0.464760 0.098814 
   346 0.918631 0.936055 0.618787 0.696789 0.877710 
   347 0.137876 0.617359 0.374277 0.328947 0.759813 
   348 0.010594 0.287236 0.797799 0.557123 0.868342 
   349 0.384464 0.644064 0.709731 0.065930 0.337470 
   350 0.492186 0.890338 0.198133 0.652264 0.468935 
   351 0.439491 0.202348 0.293374 0.485473 0.338733 
   352 0.548037 0.525281 0.344321 0.580460 0.164661 
   353 0.994535 0.865842 0.258597 0.369516 0.690180 
   354 0.299790 0.576018 0.102161 0.548081 0.723879 
   355 0.831889 0.511485 0.253972 0.322626 0.949298 
   356 0.287761 0.676284 0.356312 0.092122 0.472109 
   357 0.340051 0.146074 0.006893 0.831575 0.993418 
   358 0.635863 0.628137 0.932274 0.855684 0.756110 
   359 0.048253 0.295119 0.675131 0.244082 0.416099 
   360 0.012424 0.781629 0.970727 0.623309 0.365359 
   361 0.824913 0.194452 0.365177 0.818760 0.646620 
   362 0.843622 0.921043 0.028598 0.472649 0.954142 
   363 0.545796 0.920377 0.183487 0.037612 0.542309 
   364 0.913765 0.532668 0.948668 0.404613 0.544137 
   365 0.579146 0.953111 0.562376 0.576451 0.330766 
   366 0.004173 0.768430 0.653727 0.572576 0.213289 
   367 0.748553 0.259313 0.611917 0.912780 0.298191 
   368 0.224405 0.085401 0.978175 0.091108 0.046083 
   369 0.838062 0.895042 0.585487 0.086978 0.890141 
   370 0.821940 0.443996 0.708472 0.685678 0.451361 
   371 0.422603 0.999234 0.222205 0.383016 0.476851 
   372 0.071747 0.041656 0.476590 0.526892 0.582105 
   373 0.071446 0.652280 0.314898 0.646135 0.909529 
   374 0.121680 0.073551 0.753120 0.812871 0.138445 
   375 0.024335 0.833635 0.089659 0.205532 0.494805 
   376 0.452826 0.002014 0.929861 0.010854 0.108702 
   377 0.093742 0.878622 0.026249 0.959264 0.518537 
   378 0.593340 0.271944 0.294462 0.041822 0.629369 
   379 0.234014 0.504678 0.702583 0.236516 0.768834 
   380 0.199144 0.847500 0.524924 0.084375 0.952811 
   381 0.412113 0.215194 0.280609 0.070339 0.651225 
   382 0.897390 0.017346 0.620198 0.376702 0.362834 
   383 0.579089 0.354371 0.340156 0.080539 0.924177 
   384 0.293086 0.224218 0.594275 0.325557 0.254541 
   385 0.087691 0.860319 0.832356 0.565498 0.388023 
   386 0.251809 0.938519 0.106046 0.615473 0.606630 
   387 0.033152 0.944219 0.208866 0.066336 0.423413 
   388 0.069341 0.244565 0.297216 0.168591 0.056289 
   389 0.572432 0.467062 0.298433 0.690304 0.110335 
   390 0.176047 0.752960 0.873409 0.914541 0.846496 
   391 0.519502 0.367448 0.033905 0.855934 0.696022 
   392 0.927309 0.044280 0.210479 0.636675 0.467916 
   393 0.271907 0.574123 0.726780 0.137004 0.878536 
   394 0.624163 0.025962 0.445076 0.309382 0.416731 
   395 0.187075 0.648824 0.923094 0.418869 0.485700 
   396 0.439000 0.760293 0.997757 0.160214 0.699019 
   397 0.825320 0.973897 0.537048 0.379410 0.814074 
   398 0.713541 0.064036 0.437190 0.738856 0.725334 
   399 0.049534 0.664322 0.657920 0.530883 0.216341 
   400 0.260085 0.370677 0.769939 0.742230 0.328587 
   401 0.896331 0.890727 0.166092 0.174545 0.853627 
   402 0.244649 0.374727 0.600911 0.188429 0.453294 
   403 0.707682 0.097169 0.979208 0.357926 0.143578 
   404 0.827140 0.717300 0.981401 0.554938 0.340528 
   405 0.425578 0.656455 0.728235 0.666019 0.476254 
   406 0.236055 0.587683 0.261728 0.866462 0.138401 
   407 0.121122 0.081521 0.643234 0.093298 0.627086 
   408 0.917876 0.763077 0.204865 0.621258 0.861098 
   409 0.888963 0.216988 0.163358 0.084912 0.262123 
   410 0.337486 0.121411 0.070179 0.051937 0.022482 
   411 0.294290 0.317745 0.282897 0.026155 0.880339 
   412 0.569142 0.218101 0.983357 0.951579 0.425924 
   413 0.797772 0.347897 0.720611 0.477674 0.609625 
   414 0.046512 0.025855 0.077730 0.954011 0.416210 
   415 0.185808 0.538170 0.623571 0.127143 0.001296 
   416 0.456053 0.159108 0.694923 0.296541 0.857255 
   417 0.753145 0.296627 0.123523 0.169658 0.624736 
   418 0.962421 0.423077 0.536555 0.740589 0.850868 
   419 0.958987 0.907255 0.485284 0.351876 0.061966 
   420 0.863061 0.625452 0.058663 0.093295 0.454171 
   421 0.886277 0.850705 0.260850 0.556670 0.871055 
   422 0.896069 0.812079 0.804058 0.835203 0.799304 
   423 0.610607 0.913420 0.703762 0.076328 0.408284 
   424 0.853069 0.035722 0.682250 0.956777 0.787406 
   425 0.782260 0.441433 0.199750 0.937655 0.348002 
   426 0.153070 0.432452 0.476562 0.340307 0.638760 
   427 0.913488 0.107644 0.665075 0.438471 0.518365 
   428 0.400295 0.326117 0.195410 0.405711 0.032153 
   429 0.268286 0.003387 0.380522 0.772881 0.667436 
   430 0.297463 0.845754 0.216458 0.513525 0.880667 
   431 0.046312 0.231556 0.347763 0.971191 0.641909 
   432 0.051148 0.627673 0.704674 0.005219 0.017511 
   433 0.139670 0.223220 0.851833 0.710422 0.328914 
   434 0.564205 0.004989 0.511395 0.521297 0.612853 
   435 0.885865 0.463290 0.082716 0.917666 0.692907 
   436 0.700420 0.378619 0.684280 0.993300 0.298942 
   437 0.463050 0.641254 0.157219 0.369362 0.450702 
   438 0.665427 0.773850 0.605786 0.298493 0.063702 
   439 0.815953 0.574178 0.249539 0.516103 0.399568 
   440 0.034177 0.593693 0.648806 0.141802 0.799460 
   441 0.756246 0.568531 0.933332 0.594471 0.833220 
   442 0.267790 0.031146 0.137667 0.443347 0.522459 
   443 0.515298 0.163131 0.427763 0.169900 0.861930 
   444 0.053680 0.734617 0.005416 0.715336 0.646832 
   445 0.912943 0.519367 0.120895 0.768066 0.869282 
   446 0.673151 0.372701 0.814685 0.825102 0.547303 
   447 0.458038 0.257306 0.142578 0.875077 0.806976 
   448 0.357210 0.190741 0.653387 0.218703 0.017540 
   449 0.665798 0.290932 0.892373 0.123683 0.993469 
   450 0.989410 0.687485 0.157656 0.998336 0.746636 
   451 0.673139 0.560980 0.223977 0.107196 0.677626 
   452 0.669176 0.733340 0.632462 0.863240 0.443492 
   453 0.210343 0.555843 0.243475 0.220351 0.828053 
   454 0.479752 0.254519 0.925015 0.338014 0.405178 
   455 0.193684 0.096869 0.296367 0.935136 0.369393 
   456 0.471143 0.888563 0.883449 0.875907 0.864304 
   457 0.749784 0.895979 0.074715 0.745720 0.637645 
   458 0.041363 0.043991 0.743107 0.655655 0.833525 
   459 0.897383 0.965552 0.181411 0.747916 0.417318 
   460 0.210369 0.213764 0.605568 0.870757 0.020324 
   461 0.413298 0.395896 0.253051 0.167725 0.565197 
   462 0.369894 0.469588 0.208897 0.478087 0.705409 
   463 0.229335 0.541943 0.039169 0.102429 0.788068 
   464 0.136749 0.556845 0.414244 0.406211 0.799041 
   465 0.143769 0.386608 0.607551 0.079239 0.355712 
   466 0.065108 0.796346 0.141559 0.890528 0.349518 
   467 0.310840 0.669919 0.136800 0.423304 0.065410 
   468 0.898799 0.749725 0.996152 0.761564 0.728091 
   469 0.230795 0.616058 0.875793 0.611494 0.094417 
   470 0.838651 0.356460 0.118743 0.910383 0.316251 
   471 0.134395 0.770507 0.398714 0.597209 0.860616 
   472 0.113391 0.652438 0.469543 0.745691 0.712224 
