,MasterObjRes,MasterObjRel,Epsilon,MasterTime,LLTime
46,[1127.09925108],1126.1585399878468,-0.004154989851848256,4.023495197296143,4.766287088394165
47,[1127.07434027],1126.242576077775,-0.003164713830067001,3.9465441703796387,4.803291320800781
48,[1126.98311812],1126.2637664739143,-0.0023991146432695842,3.800135850906372,6.606841802597046
49,[1126.79197267],1126.264932464567,-0.0021677966739179766,3.641396999359131,6.9015350341796875
50,[1126.73856771],1126.3003217112575,-0.0018590146842871746,3.4515180587768555,5.704996109008789
51,[1126.70827263],1126.3562037636727,-0.0017890683680228392,3.9291718006134033,7.887562990188599
52,[1126.7082247],1126.3794683824979,-0.0012566940431462115,3.465735912322998,7.160628318786621
53,[1126.65511535],1126.381190455037,-0.0008191006482451968,3.4002299308776855,8.014631986618042
54,[1126.56097947],1126.4036594421189,-0.0006106479370320272,3.56140398979187,7.192866802215576
55,[1126.53725378],1126.3992911379614,-0.0006329768988617701,3.656606912612915,7.682200908660889
56,[1126.53779398],1126.4098316973664,-0.0006042012279472431,3.512411117553711,5.50449800491333
57,[1126.53974526],1126.4122645785949,-0.0004903189169382927,3.514909029006958,5.758709907531738
58,[1126.51979252],1126.4164782702944,-0.0003397495381314286,3.969085216522217,8.023169040679932
59,[1126.4912033],1126.4158697334851,-0.0003290508683644333,3.7071211338043213,6.0575971603393555
60,[1126.49309546],1126.4210301952012,-0.00022172377595985893,4.495584964752197,9.995007038116455
61,[1126.46954579],1126.4275893083616,-0.00020219211361371947,3.619213104248047,7.1660542488098145
62,[1126.46998103],1126.429256499777,-0.00024910544616751906,3.6483922004699707,9.766107082366943
63,[1126.47027889],1126.4330612599688,-0.00017547864206690633,3.7149949073791504,8.701579809188843
64,[1126.47122027],1126.432808952019,-0.0001425414524334201,3.5585780143737793,8.538935661315918
65,[1126.46666434],1126.4323023756244,-0.00012096145216666798,3.9635541439056396,8.105015993118286
66,[1126.45879306],1126.4328116698337,-0.00010121755970082802,3.623455047607422,8.907987117767334
67,[1126.45501337],1126.4325723293273,-0.00010045881982989613,3.555680990219116,10.00603437423706
68,[1126.45458829],1126.4342690477522,-8.970897403060007e-05,3.467003107070923,10.451495885848999
69,[1126.45390583],1126.4352023962074,-7.879264478383163e-05,3.533036231994629,8.547382116317749
70,[1126.45238823],1126.4352485040627,-8.198099642342527e-05,3.6553900241851807,9.495246887207031
71,[1126.45237988],1126.4357798839771,-6.757256786471544e-05,3.730325937271118,8.974635124206543
72,[1126.45058781],1126.4367058256757,-5.963955105769969e-05,3.7709782123565674,10.005599021911621
73,[1126.4496908],1126.4376044020141,-5.081996402367395e-05,3.654505968093872,9.70819878578186
74,[1126.44874639],1126.4375490079635,-5.239251848543347e-05,3.4959287643432617,10.463338136672974
75,[1126.44874492],1126.4386954119964,-2.8064598838639654e-05,3.7258543968200684,13.55158805847168
76,[1126.44482499],1126.438341166074,-2.348639971216926e-05,3.5905041694641113,11.22627878189087
77,[1126.44355489],1126.4385497307503,-2.6612946550486072e-05,3.879772186279297,8.356303215026855
78,[1126.44356183],1126.4394232906632,-1.8359687297575533e-05,4.012100696563721,11.432195901870728
79,[1126.44362883],1126.4395484882634,-1.6260710571813775e-05,3.881855010986328,11.818172931671143
80,[1126.44307932],1126.4402164285314,-1.696140398799173e-05,3.8225810527801514,9.238584995269775
81,[1126.44310132],1126.4404839550803,-1.3222822561331782e-05,3.6274707317352295,10.912117004394531
82,[1126.4430994],1126.4405333735936,-1.2514518823891763e-05,3.6958489418029785,16.84728717803955
83,[1126.4431563],1126.4406891425833,-1.1223544307270572e-05,3.8566548824310303,10.107783794403076
84,[1126.44245833],1126.4406375204726,-1.0265524934993664e-05,3.8235058784484863,12.016933917999268
85,[1126.44244709],1126.440885780206,-9.809068613364502e-06,3.899221181869507,9.063050985336304
86,[1126.44245435],1126.4410300205711,-8.411153658016701e-06,3.8871238231658936,11.893471002578735
87,[1126.44253798],1126.441110786882,-6.425728351189264e-06,3.834761142730713,8.822564125061035
88,[1126.44118285],1126.4412002956878,-1.988096677507656e-06,3.83644700050354,14.468745946884155
89,[1126.44114582],1126.4412251421177,-3.9335149999431e-06,3.9109840393066406,11.097188949584961
90,[1126.44160244],1126.441250516174,-4.39322722201041e-06,4.020608901977539,10.974086999893188
91,[1126.43985708],1126.441245458759,-3.7617177337523344e-06,4.247947931289673,13.461138725280762
92,[1126.43758371],1126.4412638291392,-3.2861817977902774e-07,4.133509874343872,11.947656869888306
