   19 0.684561 0.432323 0.051895 0.569450 0.126968 0.147069 0.004737 0.910362 0.402732 0.728439 0.376777 0.334975 0.614956 
   20 0.201669 0.225078 0.800687 0.947240 0.925041 0.865102 0.315581 0.630235 0.155959 0.009172 0.532934 0.070242 0.727702 
   21 0.585473 0.245226 0.851388 0.758582 0.407872 0.853306 0.786312 0.184617 0.195299 0.658792 0.300529 0.705004 0.801293 
   22 0.683563 0.488162 0.269610 0.633164 0.880914 0.006764 0.464668 0.363908 0.004097 0.257820 0.241990 0.660645 0.315827 
   23 0.465139 0.657435 0.310813 0.260265 0.989625 0.933783 0.548079 0.684738 0.275727 0.298831 0.453601 0.098353 0.388696 
   24 0.674869 0.260607 0.492590 0.627910 0.192504 0.133614 0.569966 0.674168 0.032157 0.857531 0.124138 0.844411 0.601966 
   25 0.893980 0.959622 0.943324 0.090739 0.596726 0.226130 0.343932 0.655984 0.308942 0.627859 0.954789 0.615980 0.152355 
   26 0.990980 0.381528 0.674364 0.834702 0.712640 0.266014 0.313009 0.466075 0.454251 0.580756 0.292376 0.477884 0.254520 
   27 0.566610 0.718718 0.140203 0.847305 0.025819 0.316764 0.125437 0.676633 0.899841 0.391139 0.508184 0.717400 0.872700 
   28 0.998337 0.060837 0.907165 0.572310 0.568951 0.151510 0.454193 0.320129 0.504813 0.657266 0.519949 0.945368 0.880379 
   29 0.975362 0.549250 0.349326 0.085759 0.514363 0.319133 0.778449 0.018173 0.374983 0.144288 0.011643 0.615107 0.824998 
   30 0.024149 0.189773 0.731827 0.566652 0.970080 0.841698 0.411511 0.686757 0.778659 0.512777 0.259541 0.326147 0.748871 
   31 0.211731 0.012881 0.031987 0.089148 0.228880 0.708615 0.316278 0.328342 0.437870 0.121524 0.937401 0.101936 0.384603 
   32 0.696469 0.336937 0.733160 0.012573 0.450569 0.055312 0.342235 0.787146 0.378303 0.766733 0.165716 0.691534 0.529581 
   33 0.837117 0.177716 0.523437 0.667319 0.297556 0.472846 0.258283 0.556450 0.103180 0.329494 0.358264 0.999650 0.692947 
   34 0.005003 0.350883 0.583961 0.390687 0.660398 0.334139 0.374722 0.503014 0.356596 0.521274 0.133708 0.837937 0.262349 
   35 0.877060 0.854607 0.321791 0.163013 0.290166 0.039890 0.958384 0.748889 0.763654 0.860652 0.058266 0.629994 0.797216 
   36 0.539632 0.827260 0.535226 0.499782 0.060089 0.091207 0.122208 0.637164 0.830901 0.718119 0.153442 0.042026 0.540360 
   37 0.919001 0.723415 0.574124 0.076523 0.126776 0.193875 0.110875 0.103399 0.023280 0.939045 0.152356 0.221924 0.857018 
   38 0.856068 0.964125 0.014700 0.221500 0.739675 0.119887 0.012602 0.312781 0.764335 0.223480 0.928654 0.922106 0.610766 
   39 0.712866 0.512191 0.667666 0.820198 0.084685 0.455865 0.152938 0.506777 0.673801 0.158310 0.311156 0.390670 0.717609 
   40 0.828762 0.646587 0.154139 0.144738 0.004859 0.914534 0.455460 0.165758 0.641971 0.166057 0.624132 0.688898 0.704615 
   41 0.106038 0.923248 0.787696 0.209272 0.838333 0.533828 0.528234 0.084193 0.323437 0.046204 0.333145 0.822009 0.152615 
   42 0.077947 0.740692 0.460613 0.400225 0.607937 0.229834 0.734648 0.825036 0.584753 0.929660 0.282745 0.604366 0.766099 
   43 0.528867 0.396614 0.242797 0.413439 0.065318 0.673470 0.662273 0.969034 0.829302 0.706512 0.829873 0.019715 0.986554 
   44 0.373680 0.385678 0.583446 0.222608 0.984459 0.822403 0.572302 0.403149 0.943225 0.216017 0.740562 0.649508 0.054549 
   45 0.646722 0.806990 0.397068 0.887828 0.233752 0.797304 0.939554 0.275449 0.817783 0.733631 0.844309 0.324838 0.816611 
   46 0.211490 0.683374 0.891660 0.169443 0.517387 0.699332 0.901740 0.973307 0.433037 0.973915 0.725561 0.013936 0.073556 
   47 0.171221 0.570842 0.762509 0.413169 0.445781 0.960363 0.602570 0.111119 0.459949 0.849770 0.130680 0.027616 0.435162 
   48 0.228178 0.692177 0.555732 0.028168 0.259935 0.087311 0.076678 0.302539 0.124516 0.724334 0.644133 0.727792 0.058692 
   49 0.177128 0.221444 0.897379 0.018351 0.907302 0.773661 0.397842 0.022241 0.848827 0.397655 0.945153 0.798699 0.898404 
   50 0.734558 0.787166 0.150681 0.451258 0.166610 0.916850 0.189079 0.176553 0.320191 0.991586 0.368062 0.397625 0.317875 
   51 0.226527 0.827486 0.696976 0.469291 0.902967 0.953982 0.366248 0.375770 0.735278 0.339845 0.396194 0.101452 0.214420 
   52 0.125172 0.723637 0.978178 0.816558 0.911759 0.590110 0.222855 0.158547 0.446132 0.658198 0.890471 0.090495 0.399924 
   53 0.780657 0.939510 0.455378 0.079636 0.160916 0.992914 0.307272 0.751744 0.973478 0.810957 0.076922 0.100534 0.160475 
   54 0.809023 0.264663 0.631590 0.216544 0.930968 0.204882 0.714873 0.714788 0.763555 0.610670 0.915685 0.505503 0.339852 
   55 0.328870 0.572091 0.578000 0.589364 0.122995 0.583495 0.393587 0.341692 0.565185 0.775134 0.783721 0.950875 0.111776 
   56 0.358079 0.915054 0.468873 0.136124 0.156770 0.809531 0.567561 0.241154 0.796463 0.747875 0.606203 0.239204 0.256122 
   57 0.588755 0.934393 0.266829 0.823764 0.215693 0.031396 0.127878 0.215572 0.387396 0.766113 0.159053 0.184354 0.930677 
   58 0.759763 0.552312 0.020002 0.680049 0.375420 0.104366 0.558201 0.117606 0.784409 0.445291 0.877369 0.341290 0.232538 
   59 0.248146 0.154207 0.170049 0.858693 0.291555 0.768102 0.618629 0.245160 0.647215 0.180746 0.041797 0.639674 0.333271 
   60 0.409156 0.307814 0.461346 0.526530 0.187753 0.382689 0.593952 0.164690 0.424769 0.955439 0.830606 0.638533 0.165438 
   61 0.179257 0.234019 0.082063 0.335995 0.528507 0.624900 0.909987 0.200682 0.036594 0.413760 0.216808 0.011355 0.733136 
   62 0.072751 0.964994 0.933903 0.482647 0.313768 0.153280 0.067388 0.783669 0.549777 0.790393 0.307686 0.285997 0.437024 
   63 0.587222 0.679116 0.054075 0.869294 0.605940 0.006201 0.548260 0.742966 0.293694 0.067822 0.982521 0.433435 0.962072 
   64 0.545424 0.596396 0.583721 0.573453 0.169968 0.676222 0.015343 0.657305 0.039005 0.499284 0.794408 0.243118 0.191912 
   65 0.434572 0.248940 0.015880 0.182285 0.770087 0.329301 0.341487 0.585331 0.327294 0.612063 0.078368 0.202270 0.973455 
   66 0.429141 0.357330 0.435093 0.682058 0.883922 0.513284 0.802354 0.493497 0.515509 0.565403 0.040458 0.868569 0.763283 
   67 0.803117 0.352247 0.033119 0.234711 0.888635 0.027770 0.593414 0.866676 0.259455 0.792626 0.532843 0.181125 0.399690 
   68 0.724812 0.646786 0.831441 0.596301 0.632829 0.059914 0.572084 0.932090 0.720204 0.408778 0.718267 0.298267 0.218511 
   69 0.677617 0.122492 0.426183 0.325140 0.522175 0.602478 0.383756 0.517602 0.966056 0.158482 0.841313 0.592178 0.535921 
   70 0.091747 0.798493 0.251435 0.933938 0.986639 0.538117 0.897853 0.587482 0.238479 0.888446 0.674873 0.523881 0.846463 
   71 0.948824 0.106722 0.821475 0.186427 0.399684 0.585520 0.739013 0.002475 0.458020 0.755708 0.875992 0.169206 0.025865 
   72 0.415634 0.151011 0.799420 0.354436 0.864859 0.724506 0.200421 0.858483 0.271865 0.868542 0.731276 0.138005 0.697581 
   73 0.430514 0.297525 0.217959 0.758601 0.505195 0.614025 0.774904 0.874638 0.161515 0.235218 0.871094 0.693654 0.716088 
   74 0.616258 0.011458 0.353788 0.290740 0.487595 0.903192 0.258995 0.621283 0.601941 0.180444 0.936016 0.170025 0.773295 
   75 0.319109 0.053783 0.381262 0.533666 0.496972 0.282969 0.697981 0.700211 0.162382 0.565059 0.907123 0.102004 0.399428 
   76 0.262790 0.450860 0.717602 0.417632 0.895587 0.401479 0.620677 0.663803 0.949395 0.946309 0.743119 0.934597 0.059132 
   77 0.825589 0.216393 0.300847 0.208522 0.168326 0.565386 0.238045 0.690188 0.845600 0.448263 0.847272 0.329998 0.789666 
   78 0.103878 0.622733 0.150716 0.577527 0.888055 0.409761 0.867630 0.880815 0.072831 0.057889 0.029540 0.418171 0.926400 
   79 0.659345 0.401869 0.473739 0.935713 0.294492 0.565910 0.452626 0.111044 0.674729 0.963029 0.853176 0.937411 0.920537 
   80 0.048218 0.920927 0.848117 0.564650 0.957604 0.411796 0.086816 0.544155 0.877067 0.142210 0.239795 0.842079 0.850946 
   81 0.102089 0.926014 0.135778 0.310564 0.573036 0.157486 0.525770 0.463337 0.355316 0.579186 0.057072 0.602693 0.162860 
   82 0.054376 0.341318 0.582949 0.271867 0.828684 0.695385 0.658417 0.884465 0.869284 0.749809 0.236203 0.479832 0.004760 
   83 0.560292 0.608159 0.615279 0.735128 0.082748 0.964603 0.071753 0.115011 0.922426 0.537464 0.334768 0.825880 0.435648 
   84 0.948920 0.960429 0.703288 0.571311 0.104793 0.261302 0.347889 0.432303 0.578429 0.636136 0.272929 0.543588 0.013152 
   85 0.270995 0.355347 0.435208 0.819349 0.106034 0.125908 0.875398 0.758243 0.422848 0.305964 0.917650 0.163410 0.421913 
   86 0.736360 0.513306 0.119525 0.391985 0.729854 0.579358 0.197322 0.789453 0.956899 0.975361 0.370787 0.026102 0.543754 
   87 0.290902 0.682268 0.416427 0.913547 0.784526 0.035657 0.146737 0.476870 0.734163 0.695418 0.375733 0.462538 0.864362 
   88 0.713213 0.361089 0.741083 0.922590 0.684058 0.576577 0.859889 0.032307 0.171554 0.573781 0.660953 0.578374 0.179856 
   89 0.462375 0.755549 0.422757 0.836981 0.365012 0.331437 0.764446 0.094011 0.823068 0.454675 0.245832 0.550432 0.966548 
   90 0.042777 0.666991 0.670086 0.367996 0.458554 0.049197 0.842876 0.754159 0.729673 0.691679 0.064814 0.404948 0.577876 
   91 0.501576 0.645326 0.748598 0.867686 0.086122 0.752635 0.665434 0.784612 0.444769 0.633739 0.675151 0.984145 0.063143 
   92 0.652536 0.102472 0.496122 0.223175 0.786844 0.073236 0.241679 0.361732 0.644711 0.527200 0.819762 0.695971 0.266414 
   93 0.311910 0.546495 0.191207 0.137058 0.869978 0.106636 0.728821 0.079229 0.326309 0.532390 0.615987 0.936966 0.629562 
   94 0.102309 0.825534 0.161785 0.968496 0.549120 0.886744 0.177583 0.517031 0.879636 0.119647 0.183890 0.674377 0.812240 
   95 0.169604 0.373374 0.931869 0.624404 0.022976 0.022444 0.750627 0.994022 0.662744 0.052725 0.312768 0.517800 0.136179 
   96 0.934346 0.367517 0.644760 0.780995 0.324112 0.331817 0.236418 0.724079 0.231209 0.275061 0.783117 0.260503 0.929603 
   97 0.250023 0.626384 0.999290 0.070429 0.137794 0.069932 0.360769 0.445273 0.457004 0.733898 0.237088 0.508429 0.991007 
   98 0.459801 0.772723 0.180319 0.416914 0.970611 0.834295 0.075388 0.471846 0.692304 0.426929 0.504414 0.955101 0.381913 
   99 0.659765 0.017538 0.241229 0.475257 0.432503 0.160106 0.342996 0.309099 0.734465 0.922264 0.874850 0.188294 0.268145 
   100 0.171970 0.237557 0.139178 0.218110 0.805602 0.183379 0.181111 0.395325 0.935331 0.723274 0.657127 0.048790 0.290577 
   101 0.031417 0.466828 0.582160 0.597506 0.266057 0.609495 0.560917 0.247497 0.165347 0.765677 0.249302 0.681204 0.381191 
   102 0.572688 0.126955 0.559952 0.410496 0.834211 0.256031 0.577371 0.832050 0.587202 0.824958 0.043467 0.845318 0.160227 
   103 0.573685 0.764361 0.942062 0.836747 0.380884 0.451853 0.097239 0.898940 0.350428 0.854136 0.574625 0.450163 0.851327 
   104 0.602549 0.926519 0.513498 0.431567 0.786964 0.893204 0.179410 0.451646 0.275220 0.765188 0.545925 0.286230 0.241913 
   105 0.144778 0.297308 0.769057 0.801244 0.630446 0.578703 0.574310 0.657393 0.056955 0.497416 0.492705 0.797697 0.748120 
   106 0.632738 0.139012 0.105058 0.608003 0.339635 0.946770 0.575516 0.680151 0.718713 0.561206 0.713599 0.936857 0.574383 
   107 0.483133 0.096443 0.870063 0.443261 0.507127 0.211957 0.197622 0.643426 0.074786 0.689069 0.133125 0.583504 0.998069 
   108 0.391514 0.039529 0.096204 0.117947 0.102215 0.966858 0.781773 0.509837 0.550195 0.602063 0.811218 0.155530 0.299468 
   109 0.495812 0.187747 0.474829 0.010411 0.995082 0.421074 0.113019 0.121011 0.430170 0.938026 0.703971 0.353953 0.454285 
   110 0.852221 0.692790 0.573802 0.545943 0.831484 0.376811 0.639367 0.312766 0.479201 0.673031 0.684515 0.926160 0.320329 
   111 0.332370 0.315118 0.090582 0.830669 0.484769 0.586518 0.210352 0.665558 0.509541 0.022836 0.691283 0.481026 0.285640 
   112 0.515477 0.108749 0.165764 0.656385 0.013732 0.965158 0.764256 0.436927 0.110769 0.107843 0.477753 0.504629 0.763139 
   113 0.899838 0.408921 0.707830 0.146267 0.699742 0.735441 0.035441 0.484629 0.229405 0.800078 0.172270 0.922771 0.290023 
   114 0.777919 0.651363 0.132751 0.517416 0.600752 0.894066 0.010017 0.540653 0.326329 0.283450 0.487592 0.152388 0.036528 
   115 0.138662 0.790250 0.446910 0.952031 0.568951 0.327154 0.336209 0.616807 0.114899 0.130483 0.742717 0.011938 0.915555 
   116 0.233164 0.747163 0.006730 0.298442 0.172129 0.500007 0.137878 0.395172 0.038902 0.435840 0.809853 0.677873 0.723830 
   117 0.933126 0.197854 0.010875 0.630439 0.595285 0.263455 0.873150 0.777611 0.124221 0.578868 0.430970 0.740121 0.894670 
   118 0.993175 0.812637 0.060374 0.672953 0.060410 0.065987 0.412353 0.730084 0.826084 0.615316 0.789222 0.626746 0.087381 
   119 0.842912 0.715825 0.796014 0.428840 0.197635 0.231716 0.709873 0.361337 0.290488 0.847365 0.938314 0.149019 0.177300 
   120 0.015963 0.966754 0.828002 0.160265 0.882371 0.492584 0.222825 0.376978 0.573835 0.476407 0.496324 0.580004 0.173278 
   121 0.540326 0.684617 0.013163 0.209735 0.282915 0.517705 0.351257 0.396288 0.365565 0.452368 0.157837 0.501448 0.565898 
   122 0.261183 0.735444 0.614148 0.834151 0.102363 0.483028 0.823102 0.861786 0.283283 0.756129 0.403255 0.585038 0.217821 
   123 0.128890 0.611991 0.390700 0.649439 0.252577 0.265828 0.955601 0.092886 0.107513 0.028849 0.746103 0.028030 0.401717 
   124 0.971375 0.001191 0.592805 0.858920 0.975152 0.485649 0.219488 0.576167 0.053731 0.617080 0.202816 0.519680 0.349730 
   125 0.700218 0.377014 0.732913 0.815972 0.896538 0.388892 0.882880 0.658003 0.839049 0.843319 0.784277 0.945313 0.299966 
   126 0.030763 0.819723 0.610099 0.221093 0.365693 0.385107 0.824882 0.274756 0.725768 0.828679 0.119642 0.287075 0.778349 
   127 0.590261 0.887145 0.654270 0.232525 0.828363 0.260163 0.240953 0.719611 0.982439 0.548470 0.359671 0.761308 0.472041 
   128 0.345120 0.850228 0.772792 0.296052 0.201927 0.714375 0.775844 0.665572 0.145693 0.641398 0.549649 0.765857 0.395861 
   129 0.856275 0.964051 0.471365 0.504816 0.715084 0.463526 0.785428 0.000987 0.837278 0.945207 0.255484 0.651390 0.064630 
   130 0.449757 0.426587 0.178089 0.074508 0.517982 0.254481 0.334090 0.580475 0.781704 0.491530 0.034702 0.023376 0.637224 
   131 0.988198 0.657036 0.821177 0.453232 0.678334 0.580197 0.721542 0.749354 0.170443 0.328989 0.838671 0.951512 0.092013 
   132 0.822441 0.054221 0.369598 0.960472 0.859804 0.947007 0.636722 0.001279 0.665686 0.047086 0.008412 0.983658 0.411219 
   133 0.180319 0.678123 0.044757 0.590270 0.467568 0.167345 0.197953 0.746918 0.501245 0.205592 0.574102 0.847743 0.974844 
   134 0.292441 0.814562 0.885628 0.433735 0.005342 0.337592 0.286782 0.358410 0.404720 0.278873 0.864379 0.123132 0.714754 
   135 0.631350 0.001530 0.772072 0.826303 0.954726 0.362314 0.956179 0.900728 0.742373 0.483712 0.483436 0.719621 0.889372 
   136 0.629296 0.914890 0.578625 0.931914 0.996328 0.665741 0.323267 0.923937 0.792718 0.970655 0.951009 0.217633 0.700221 
   137 0.758782 0.124226 0.285206 0.519322 0.670409 0.151255 0.043209 0.046004 0.353778 0.806624 0.608693 0.417051 0.925414 
   138 0.147272 0.688956 0.089560 0.096151 0.030187 0.139237 0.432996 0.786563 0.572803 0.705516 0.030479 0.630373 0.717273 
   139 0.551156 0.149687 0.908584 0.057703 0.460428 0.431568 0.011092 0.852422 0.804408 0.635641 0.037737 0.631807 0.414967 
   140 0.006905 0.732723 0.754883 0.493288 0.835200 0.199214 0.489866 0.570526 0.343339 0.366207 0.037258 0.473585 0.927510 
   141 0.570843 0.209966 0.018352 0.989863 0.722591 0.675132 0.373581 0.364109 0.500655 0.256158 0.118440 0.970244 0.357213 
   142 0.785197 0.103300 0.480576 0.847537 0.799043 0.873926 0.638708 0.715666 0.763541 0.645772 0.591193 0.415979 0.914187 
   143 0.494935 0.112007 0.879111 0.023370 0.551157 0.777709 0.396482 0.747909 0.505165 0.237169 0.808015 0.685460 0.306158 
   144 0.155747 0.796185 0.428099 0.753867 0.856808 0.142843 0.274134 0.121432 0.262068 0.456833 0.492535 0.036091 0.482558 
   145 0.194164 0.435396 0.243168 0.253727 0.957043 0.658468 0.671924 0.577180 0.721608 0.258543 0.031048 0.491811 0.845045 
   146 0.642078 0.635690 0.364642 0.706381 0.011307 0.033851 0.379740 0.629336 0.270219 0.625861 0.755641 0.613826 0.122687 
   147 0.446834 0.759347 0.726064 0.090613 0.830054 0.175276 0.156736 0.540577 0.424503 0.604025 0.771494 0.524442 0.806306 
   148 0.697851 0.590737 0.291133 0.509154 0.887435 0.938905 0.913157 0.847212 0.090558 0.079522 0.094781 0.358845 0.795789 
   149 0.395268 0.049968 0.804908 0.378411 0.138658 0.177516 0.967078 0.854477 0.301079 0.128696 0.237432 0.360077 0.546738 
   150 0.500128 0.638530 0.563056 0.126708 0.427528 0.532779 0.936634 0.772476 0.460155 0.577531 0.421137 0.114892 0.223038 
   151 0.870077 0.611816 0.586084 0.952326 0.004081 0.402245 0.443323 0.852857 0.605964 0.072245 0.641622 0.863688 0.978628 
   152 0.967021 0.076550 0.774210 0.177404 0.773494 0.672213 0.208902 0.553177 0.229913 0.961558 0.183095 0.438643 0.719791 
   153 0.382601 0.198635 0.543864 0.551192 0.456659 0.471173 0.028427 0.352299 0.006263 0.718060 0.693690 0.340481 0.992707 
   154 0.069851 0.195292 0.101531 0.795629 0.409485 0.662460 0.674230 0.960019 0.558200 0.722138 0.403250 0.532305 0.767584 
   155 0.248629 0.218429 0.606625 0.524076 0.207210 0.801524 0.294410 0.751262 0.093038 0.831869 0.150195 0.237874 0.036339 
   156 0.898564 0.410406 0.311057 0.813017 0.068325 0.938762 0.681995 0.536303 0.152480 0.655760 0.990545 0.422846 0.711921 
   157 0.055323 0.533668 0.131743 0.348121 0.045714 0.259390 0.512402 0.401709 0.669172 0.111253 0.126541 0.646074 0.974183 
   158 0.386670 0.125050 0.149126 0.256233 0.296587 0.574088 0.938524 0.386084 0.349012 0.816649 0.986040 0.855899 0.663754 
   159 0.320413 0.096551 0.301010 0.226267 0.425862 0.906010 0.268087 0.866106 0.601750 0.962158 0.166348 0.146195 0.836005 
   160 0.163244 0.668217 0.542746 0.682676 0.215228 0.107133 0.850795 0.867349 0.167480 0.877532 0.248803 0.152196 0.195528 
   161 0.297002 0.774019 0.755369 0.150161 0.979057 0.507691 0.990529 0.254390 0.777488 0.027900 0.707347 0.095832 0.709670 
   162 0.088632 0.956191 0.163719 0.077703 0.490937 0.472170 0.986939 0.135831 0.857481 0.610120 0.568683 0.241533 0.533664 
   163 0.325204 0.475613 0.089682 0.982542 0.312825 0.642745 0.754668 0.315236 0.017348 0.720026 0.420823 0.203821 0.613760 
   164 0.761867 0.920786 0.364444 0.476927 0.810211 0.230942 0.504291 0.073400 0.680234 0.001367 0.109322 0.924502 0.896402 
   165 0.316068 0.906482 0.374304 0.136840 0.399945 0.964758 0.549267 0.071179 0.751273 0.892158 0.314335 0.153414 0.441430 
   166 0.954001 0.172176 0.021014 0.961826 0.536391 0.412660 0.792763 0.994790 0.324620 0.631651 0.720004 0.846098 0.634723 
   167 0.994210 0.025086 0.231918 0.639205 0.579682 0.727662 0.788018 0.442663 0.443541 0.655244 0.289710 0.568476 0.347170 
   168 0.211769 0.499944 0.577775 0.628911 0.273558 0.434216 0.254725 0.708994 0.410303 0.599728 0.412472 0.721021 0.343054 
   169 0.103538 0.122691 0.245895 0.208584 0.568092 0.564316 0.796039 0.928865 0.983384 0.520747 0.328655 0.132846 0.649267 
   170 0.857946 0.076735 0.858853 0.625507 0.438416 0.049049 0.982095 0.537159 0.246562 0.121738 0.410097 0.416681 0.080410 
   171 0.245927 0.049733 0.003961 0.397926 0.710479 0.173636 0.322000 0.461302 0.405969 0.528941 0.398512 0.652600 0.015594 
   172 0.672197 0.267491 0.300253 0.010813 0.966334 0.270417 0.019788 0.013346 0.806159 0.466733 0.070976 0.544430 0.384581 
   173 0.408683 0.583049 0.167185 0.766154 0.040006 0.908683 0.928401 0.477831 0.368337 0.568427 0.128157 0.830439 0.850982 
   174 0.780047 0.104376 0.700818 0.603980 0.919482 0.219037 0.669927 0.065345 0.338717 0.135392 0.274930 0.869391 0.689176 
   175 0.536063 0.722139 0.958760 0.542380 0.165034 0.359710 0.910426 0.579984 0.054149 0.278088 0.815218 0.316551 0.784145 
   176 0.973345 0.381441 0.245461 0.782533 0.404245 0.542200 0.513543 0.206876 0.379906 0.318264 0.116770 0.191623 0.641306 
   177 0.395393 0.492000 0.909237 0.031340 0.491905 0.611138 0.390026 0.378049 0.196104 0.292715 0.096448 0.522764 0.657225 
   178 0.312359 0.118686 0.251105 0.380989 0.660714 0.304608 0.746172 0.660100 0.582608 0.698579 0.760625 0.570062 0.187810 
   179 0.175159 0.804104 0.024855 0.207685 0.407907 0.541722 0.381545 0.042482 0.029146 0.528879 0.254548 0.857660 0.480211 
   180 0.237192 0.597332 0.116433 0.197069 0.310583 0.146799 0.510385 0.658523 0.539618 0.742792 0.505950 0.256633 0.221665 
   181 0.814013 0.156233 0.967777 0.011012 0.672949 0.842632 0.941705 0.332224 0.724598 0.372950 0.200542 0.355503 0.568129 
   182 0.957095 0.381990 0.131428 0.683073 0.559741 0.220741 0.294730 0.759820 0.356341 0.419302 0.945974 0.027532 0.614758 
   183 0.062169 0.314882 0.534058 0.233700 0.546339 0.865306 0.046322 0.249178 0.037705 0.478974 0.055352 0.856369 0.998221 
   184 0.949750 0.193709 0.523087 0.672870 0.251762 0.547552 0.131573 0.262397 0.771247 0.101267 0.401169 0.772972 0.334702 
   185 0.593563 0.815508 0.201660 0.453247 0.639961 0.832972 0.764087 0.114045 0.473619 0.071926 0.348863 0.870046 0.570514 
